run_uid,dataset,seed,round,topology,num_clients,partition_scheme,admission_method,client_id,admitted,score,version_score,age_seconds,model_round,minimum_accepted_round,proxy_accuracy,mean_entropy,mean_kl,num_classes,accuracy_term,entropy_term,divergence_term,content_score,task_id,packet_id,source_round,consumed_round,version_lag,knowledge_age_s
bf095d6e6adc,cinic10,0,1,server-client,2,dirichlet,vcaa,1,True,0.671386404910399,0.9999842545977901,0.09399999999732245,1.0,0.0,0.05,2.2970149993896483,0.1027153730392456,10.0,0.05,0.3687704412065878,0.902383779685444,0.342788555223008,d040b2d275a4537d89ac17337aeeb2da,61d0686007fa4ddca31e9c43172ceae4,1,1,0,0.031000000002677552
bf095d6e6adc,cinic10,0,2,server-client,2,dirichlet,vcaa,0,True,0.6812280391751083,0.9998482514435888,0.9060000000026776,1.0,0.0,0.05,2.2900070190429687,0.01965510845184326,10.0,0.05,0.3698945137777113,0.9805367938488002,0.36260782690662785,7602bac80a085abf98b6dffa0c74bf2f,fdf02e3811af46e09f2c5612fe29ae8d,1,2,1,0.8590000000112923
bf095d6e6adc,cinic10,0,3,server-client,2,dirichlet,vcaa,0,True,0.6824917076477949,0.9999869346487439,0.07799999999406282,3.0,2.0,0.05,2.296124076843262,0.008967318385839463,10.0,0.05,0.36891315448595857,0.9910727681014251,0.3649964806468459,513b30bfae9252109cc8aebe06df095e,5df8155c42984da48b73b41b2e3bed72,3,3,0,0.046000000002095476
