run_uid,dataset,seed,runtime,strategy,topology,server_model,client_model,server_device,client_device,num_clients,partition_scheme,knowledge_interface,aggregation_rule,vcaa_enabled,admission_method,niabd_enabled,defense_method,attack_type,attack_plan_id,target_label,malicious_fraction,poison_ratio,attack_start_round,rounds,final_accuracy,best_accuracy,final_loss,wall_clock_time_s,total_client_upload_bytes,total_server_broadcast_bytes,mean_teacher_utilization,total_teachers_admitted,total_teachers_rejected,total_teachers_purified,mean_niabd_anomaly_fraction,mean_niabd_suppression,final_niabd_threshold_mean,total_niabd_prototype_updates,total_rollbacks,total_numeric_failures,total_client_wire_bytes,total_packets_consumed,total_stale_packets,max_version_lag,final_basr_global,final_basr_local_1,final_basr_local_2,final_basr_local_3,final_basr_local_4,total_poisoned_samples,total_attack_stats_missing,mean_attack_window_basr,stale_rejection_rate,fresh_rejection_rate,mean_admitted_version_lag,mean_rejected_version_lag,mean_admitted_knowledge_age_s,mean_rejected_knowledge_age_s
932ae3211eaa,cifar10,0,sync,baseline,server-client,resnet18,resnet18,cpu,cpu,2,dirichlet,serialized-proxy-logits,mean-soft-probabilities,0,none,0,none,blend,78dd102acba2c7e5659d51120188189b3eab3ee9ced48ccea2da4c6dfb47e05a,0,0.5,0.2,1,2,0.0974,0.0999,2.3245531700134276,108.47891130000062,10240,10240,1.0,4,0,0,,,,,0,0.0,0,0,0,,0.015333333333333332,,,,,32,0,0.007666666666666666,,,,,,
