run_uid,dataset,seed,round,topology,num_clients,partition_scheme,admission_method,client_id,admitted,score,version_score,age_seconds,model_round,minimum_accepted_round,proxy_accuracy,mean_entropy,mean_kl,num_classes,accuracy_term,entropy_term,divergence_term,content_score
d30e3950e2fd,cinic10,0,1,server-client,2,dirichlet,vcaa,0,True,0.6461565127703719,0.9999815745540191,0.11000000000058208,1.0,0.0,0.0,2.2826654434204103,0.22533340454101564,10.0,0.0,0.37107576974489453,0.7982500342020038,0.2923314509867246
d30e3950e2fd,cinic10,0,1,server-client,2,dirichlet,vcaa,1,True,0.6516038027867758,0.9999894472030358,0.0629999999946449,1.0,0.0,0.05,2.2824800491333006,0.298720121383667,10.0,0.05,0.37110564837897053,0.7417669851030922,0.3032181583705157
d30e3950e2fd,cinic10,0,2,server-client,2,dirichlet,vcaa,0,True,0.6897010608099985,0.9999790620195078,0.125,2.0,1.0,0.1,2.299348831176758,0.05203527212142944,10.0,0.1,0.36839685581160136,0.9492953825903556,0.3794230596004893
d30e3950e2fd,cinic10,0,2,server-client,2,dirichlet,vcaa,1,True,0.6766953255936908,0.9999922947721974,0.046000000002095476,2.0,1.0,0.05,2.2983875274658203,0.05652512907981873,10.0,0.05,0.36855068951832465,0.9450427361424123,0.35339835641518424
