run_uid,dataset,seed,round,runtime,strategy,attack_type,attack_plan_id,target_label,topology,num_clients,partition_scheme,client_id,task_id,packet_id,source_round,consumed_round,version_lag,is_malicious,attack_active,poisoned_samples,eligible_poison_samples,poisoned_batches,dba_trigger_part,attack_stats_missing,admitted,admission_score,niabd_anomaly_fraction,niabd_mean_abs_deviation,niabd_max_abs_deviation,niabd_mean_suppression,niabd_memory_eligible
7134f8d041f0,cinic10,0,1,process-semi-async,vcaa-niabd,badnets,0929e14898105948c111955b5104caa6bb4487a5585f8ea4385db2f12cab0221,0,server-client,2,dirichlet,1,d040b2d275a4537d89ac17337aeeb2da,f47beea71e3b4092aad98f06915ce7f1,1,1,0,False,False,0,0,0,-1,0,True,0.6713838086212579,0.0,0.0,0.0,0.0,True
7134f8d041f0,cinic10,0,2,process-semi-async,vcaa-niabd,badnets,0929e14898105948c111955b5104caa6bb4487a5585f8ea4385db2f12cab0221,0,server-client,2,dirichlet,0,7602bac80a085abf98b6dffa0c74bf2f,a9907cda24e94fb5a4edbf7f590526d9,1,2,1,True,True,10,52,1,-1,0,True,0.6812292952780274,0.20999999344348907,1.4571789503097534,7.558547019958496,0.10120189934968948,False
7134f8d041f0,cinic10,0,3,process-semi-async,vcaa-niabd,badnets,0929e14898105948c111955b5104caa6bb4487a5585f8ea4385db2f12cab0221,0,server-client,2,dirichlet,0,513b30bfae9252109cc8aebe06df095e,ff1276ea0ea44816a6297672d2560c71,3,3,0,True,True,10,52,1,-1,0,True,0.6824903676223169,0.13500000536441803,1.0701775550842285,4.692747592926025,0.043455448001623154,False
7134f8d041f0,cinic10,0,4,process-semi-async,vcaa-niabd,badnets,0929e14898105948c111955b5104caa6bb4487a5585f8ea4385db2f12cab0221,0,server-client,2,dirichlet,1,459d2ab1eaa55ebb8c9839b020fc5dac,c1d173a635f943afb4c56d5492f210b9,2,4,2,False,False,0,0,0,-1,0,True,0.6945416399194095,0.019999999552965164,0.7358680963516235,2.4333386421203613,0.000596853788010776,True
