run_uid,dataset,seed,round,runtime,strategy,topology,server_role,client_role,server_model,client_model,server_device,client_device,num_clients,partition_scheme,knowledge_interface,aggregation_rule,vcaa_enabled,admission_method,niabd_enabled,defense_method,attack_type,attack_plan_id,target_label,malicious_fraction,poison_ratio,attack_start_round,attack_active,poisoned_samples,eligible_poison_samples,attack_stats_missing_count,basr_global,basr_global_numerator,basr_global_denominator,basr_local_1,basr_local_2,basr_local_3,basr_local_4,malicious_mean_anomaly_fraction,benign_mean_anomaly_fraction,malicious_mean_suppression,benign_mean_suppression,malicious_memory_eligible_rate,benign_memory_eligible_rate,accuracy,loss,local_train_time_s,upload_time_s,admission_time_s,defense_time_s,distill_time_s,round_time_s,wall_clock_time_s,clients_trained,server_client_distillations,server_updates_from_clients,client_upload_bytes,server_broadcast_bytes,client_reverse_distillations,server_update_applied,teachers_admitted,teachers_rejected,teacher_utilization,admission_threshold,admission_score_mean,vcaa_version_score_mean,vcaa_content_score_mean,vcaa_proxy_accuracy_mean,vcaa_entropy_mean,vcaa_kl_mean,teachers_purified,niabd_warmup,niabd_anomaly_fraction,niabd_mean_suppression,niabd_threshold_mean,niabd_threshold_min,niabd_threshold_max,niabd_prototype_updated,niabd_prototype_observations,niabd_memory_eligible_teachers,nonfinite_eval_batches,nonfinite_distill_rollbacks,numeric_failure_count,aggregation_time_s,client_wire_bytes,selected_clients,dispatched_clients,busy_skipped_clients,offline_clients,packets_consumed,fresh_packets,mild_stale_packets,moderate_stale_packets,severe_stale_packets,mean_version_lag,max_version_lag,mean_knowledge_age_s,max_knowledge_age_s,upload_attempt_drop_count,rpc_timeout_count,retry_count,quorum_required,quorum_reached,soft_deadline_s,hard_deadline_s
b82a5a3afa8b,tiny-imagenet-200,0,1,sync,baseline,server-client,global-student,local-teacher,resnet18,resnet18,cpu,cpu,2,dirichlet,serialized-proxy-logits,mean-soft-probabilities,0,none,0,none,dynamic,f24ef72d47f6b86e183a72ff3cdda7f61ddddb955217180edc88dcc97060b377,0,0.5,0.2,1,1,35,174,0,0.0,0,199,,,,,,,,,,,0.005,5.355208930969238,10.633643900000607,0.9174605000007432,4.8000074457377195e-06,2.2000021999701858e-06,4.351131299990811,20.12656689999858,20.12656689999858,2,2,2,64000,64000,2,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0.0,0.0
b82a5a3afa8b,tiny-imagenet-200,0,2,sync,baseline,server-client,global-student,local-teacher,resnet18,resnet18,cpu,cpu,2,dirichlet,serialized-proxy-logits,mean-soft-probabilities,0,none,0,none,dynamic,f24ef72d47f6b86e183a72ff3cdda7f61ddddb955217180edc88dcc97060b377,0,0.5,0.2,1,1,35,174,0,0.0,0,199,,,,,,,,,,,0.005,5.316563568115234,10.741519000002882,0.8345673000003444,6.399990525096655e-06,2.5999906938523054e-06,4.359437800012529,20.203178099996876,40.329744999995455,2,2,2,64000,64000,2,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0.0,0.0
