run_uid,dataset,seed,round,topology,num_clients,partition_scheme,admission_method,client_id,admitted,score,version_score,age_seconds,model_round,minimum_accepted_round,proxy_accuracy,mean_entropy,mean_kl,num_classes,accuracy_term,entropy_term,divergence_term,content_score
9ef484cd5cf4,cifar10,0,1,server-client,2,dirichlet,vcaa,0,True,0.6741296800700904,0.9999345074560845,0.39100000000325963,1.0,0.0,0.109375,2.2757880687713623,0.22019334137439728,10.0,0.109375,0.3721857578628191,0.8023636528735664,0.3483248526840964
9ef484cd5cf4,cifar10,0,1,server-client,2,dirichlet,vcaa,1,True,0.6463141272942995,0.9999685094434979,0.1879999999946449,1.0,0.0,0.015625,2.280301332473755,0.2640540599822998,10.0,0.015625,0.3714569564374843,0.7679320241429197,0.292659745145101
9ef484cd5cf4,cifar10,0,2,server-client,2,dirichlet,vcaa,0,True,0.696222264964752,0.9999425472305097,0.34300000000803266,2.0,1.0,0.125,2.2923951148986816,0.05077043175697327,10.0,0.125,0.36951108141626104,0.950496849379716,0.3925019826989943
9ef484cd5cf4,cifar10,0,2,server-client,2,dirichlet,vcaa,1,True,0.6807226350664441,0.9999713569530371,0.17100000000209548,2.0,1.0,0.0625,2.29374623298645,0.04960910230875015,10.0,0.0625,0.3692943221489285,0.9516013305704767,0.3614739131798513
